test_name,planner_name,num_agents,planning_time,plan_cost,num_collision_checks
test18,PRIORITIZED_PLANNING,8,81.5819,inf,850443
test19,PRIORITIZED_PLANNING,8,61.4291,inf,644703
test0,RRT_CONNECT,8,28.5944,99.0958,0
test1,RRT_CONNECT,8,29.7719,115.799,0
test2,RRT_CONNECT,8,27.4517,191.164,0
test3,RRT_CONNECT,8,0.0,inf,0
test4,RRT_CONNECT,8,38.0295,238.347,0
test5,RRT_CONNECT,8,0.0,inf,0
test6,RRT_CONNECT,8,0.0,inf,0
test7,RRT_CONNECT,8,17.4974,179.558,0
test8,RRT_CONNECT,8,11.2741,163.174,0
test9,RRT_CONNECT,8,0.0,inf,0
test10,RRT_CONNECT,8,0.0,inf,0
test11,RRT_CONNECT,8,26.8403,186.998,0
test12,RRT_CONNECT,8,21.8072,159.506,0
test13,RRT_CONNECT,8,0.0,inf,0
test14,RRT_CONNECT,8,0.0,inf,0
test15,RRT_CONNECT,8,17.5979,340.053,0
test16,RRT_CONNECT,8,19.6481,331.707,0
test17,RRT_CONNECT,8,0.0,inf,0
test18,RRT_CONNECT,8,0.0,inf,0
test19,RRT_CONNECT,8,0.0,inf,0
test0,PRM,8,0.0,inf,0
test1,PRM,8,0.0,inf,0
test2,PRM,8,0.0,inf,0
test3,PRM,8,0.0,inf,0
test4,PRM,8,0.0,inf,0
test5,PRM,8,0.0,inf,0
test6,PRM,8,0.0,inf,0
test7,PRM,8,0.0,inf,0
test8,PRM,8,0.0,inf,0
test9,PRM,8,0.0,inf,0
test10,PRM,8,0.0,inf,0
test11,PRM,8,0.0,inf,0
test12,PRM,8,0.0,inf,0
test13,PRM,8,0.0,inf,0
test14,PRM,8,0.0,inf,0
test15,PRM,8,0.0,inf,0
test16,PRM,8,0.0,0.0,0
test17,PRM,8,0.0,inf,0
test18,PRM,8,0.0,inf,0
test19,PRM,8,0.0,inf,0
test0,XCBS,8,60.0397,inf,510464
test1,XCBS,8,60.0102,inf,456405
test2,XCBS,8,60.0326,inf,462527
test3,XCBS,8,60.0217,inf,481102
test4,XCBS,8,60.0054,inf,481222
test5,XCBS,8,60.0129,inf,381696
test6,XCBS,8,60.0204,inf,503327
test7,XCBS,8,60.0184,inf,421060
test8,XCBS,8,60.0158,inf,665907
test9,XCBS,8,60.0102,inf,799186
test10,XCBS,8,60.007,inf,845813
test11,XCBS,8,60.0058,inf,694590
test12,XCBS,8,60.0,inf,802512
test13,XCBS,8,60.0049,inf,723567
test14,XCBS,8,60.0051,inf,482380
test15,XCBS,8,60.0164,inf,797036
test16,XCBS,8,30.1321,37.0708,356128
test17,XCBS,8,60.0062,inf,703113
test18,XCBS,8,60.0084,inf,835235
test19,XCBS,8,60.4485,inf,920319
test0,CBS,8,60.0574,inf,889978
test1,CBS,8,60.0879,inf,945810
test2,CBS,8,60.1059,inf,993636
test3,CBS,8,60.6336,inf,984010
test4,CBS,8,60.105,inf,1052350
test5,CBS,8,60.1929,inf,733262
test6,CBS,8,60.0477,inf,991930
test7,CBS,8,60.1984,inf,686599
test8,CBS,8,60.1016,inf,1091325
test9,CBS,8,60.0963,inf,1054950
test10,CBS,8,60.072,inf,1101039
test11,CBS,8,60.014,inf,981456
test12,CBS,8,60.0586,inf,1080149
test13,CBS,8,60.1389,inf,1022118
test14,CBS,8,60.0185,inf,643514
test15,CBS,8,60.106,inf,1037803
test16,CBS,8,60.0242,inf,1059872
test17,CBS,8,60.0983,inf,1056148
test18,CBS,8,60.0959,inf,1073161
test19,CBS,8,37.0892,45.2913,704796
test0,CBS_MP,8,65.6062,inf,563971
test1,CBS_MP,8,60.1711,inf,716977
test2,CBS_MP,8,60.7091,inf,1048387
test3,CBS_MP,8,64.8448,inf,917574
test4,CBS_MP,8,60.4998,inf,1144837
test5,CBS_MP,8,60.0523,inf,920356
test6,CBS_MP,8,60.6674,inf,998888
test7,CBS_MP,8,63.5475,inf,958521
test8,CBS_MP,8,61.0138,inf,1048705
test9,CBS_MP,8,60.1487,inf,1056724
test10,CBS_MP,8,9.59903,42.3242,177234
test11,CBS_MP,8,63.119,inf,1044233
test12,CBS_MP,8,60.3759,inf,1022673
test13,CBS_MP,8,7.39295,34.8193,111694
test14,CBS_MP,8,61.9162,inf,890453
test15,CBS_MP,8,60.2005,inf,1043885
test16,CBS_MP,8,62.6818,inf,1018569
test17,CBS_MP,8,60.8327,inf,1132250
test18,CBS_MP,8,60.1762,inf,962834
test19,CBS_MP,8,35.1985,45.4658,641366
test0,DRRT-FIRST,8,0.0,inf,241825
test1,DRRT-FIRST,8,0.0,inf,614813
test2,DRRT-FIRST,8,0.0,inf,193624
test3,DRRT-FIRST,8,0.0,inf,665208
test4,DRRT-FIRST,8,0.0,inf,211637
test5,DRRT-FIRST,8,0.0,inf,655535
test6,DRRT-FIRST,8,0.0,inf,227372
test7,DRRT-FIRST,8,0.0,inf,666763
test8,DRRT-FIRST,8,0.0,inf,382706
test9,DRRT-FIRST,8,0.0,inf,227003
test10,DRRT-FIRST,8,0.0,inf,719604
test11,DRRT-FIRST,8,0.0,inf,446169
test12,DRRT-FIRST,8,0.0,inf,224585
test13,DRRT-FIRST,8,0.0,inf,313987
test14,DRRT-FIRST,8,0.0,inf,270469
test15,DRRT-FIRST,8,0.0,inf,276364
test16,DRRT-FIRST,8,0.0,inf,224566
test17,DRRT-FIRST,8,0.0,inf,254600
test18,DRRT-FIRST,8,0.0,inf,638853
test19,DRRT-FIRST,8,0.0,inf,685388
test20,XECBS,8,6.75661,36.5821,60566
test21,XECBS,8,5.25294,35.0986,57478
test22,XECBS,8,1.83151,29.0074,19539
test23,XECBS,8,0.75074,30.5258,9717
test24,XECBS,8,75.3101,inf,622496
test25,XECBS,8,3.44791,35.7967,32023
test26,XECBS,8,60.0408,inf,282486
test27,XECBS,8,60.1506,inf,377127
test28,XECBS,8,4.05308,33.7547,29583
test29,XECBS,8,15.2548,39.3921,91409
test30,XECBS,8,22.127,34.7495,138408
test31,XECBS,8,2.01833,30.2291,16046
test32,XECBS,8,10.932,45.204,73991
test33,XECBS,8,6.25269,40.8931,42246
test34,XECBS,8,61.0348,inf,287566
test35,XECBS,8,19.3882,46.0941,121539
test36,XECBS,8,60.0422,inf,343355
test37,XECBS,8,62.5867,inf,306982
test38,XECBS,8,23.8017,31.4159,136154
test39,XECBS,8,11.8686,42.6035,75812
test40,XECBS,8,16.3613,46.2338,104723
test41,XECBS,8,43.3614,40.9803,224884
test42,XECBS,8,64.5732,inf,335747
test43,XECBS,8,39.7588,36.8963,199656
test44,XECBS,8,9.30324,34.5924,48546
test45,XECBS,8,11.37,36.7566,61824
test46,XECBS,8,8.67899,38.5194,51750
test47,XECBS,8,86.1828,inf,478935
test48,XECBS,8,11.5459,37.6118,50316
test49,XECBS,8,5.89969,41.5214,35552
test20,ECBS,8,71.9129,inf,405254
test21,ECBS,8,14.7466,35.0986,121781
test22,ECBS,8,61.5867,inf,506337
test23,ECBS,8,1.16867,30.5258,10561
test24,ECBS,8,108.048,inf,932162
test25,ECBS,8,60.0346,inf,432426
test26,ECBS,8,71.532,inf,564551
test27,ECBS,8,104.142,inf,730331
test28,ECBS,8,13.8757,33.7547,106785
test29,ECBS,8,60.5115,inf,444407
test30,ECBS,8,61.0976,inf,491754
test31,ECBS,8,28.4455,31.032,243078
test32,ECBS,8,66.374,inf,541682
test33,ECBS,8,15.8307,37.1581,123617
test34,ECBS,8,80.228,inf,523091
test35,ECBS,8,60.8994,inf,473436
test36,ECBS,8,60.5813,inf,465664
test37,ECBS,8,65.4196,inf,486990
test38,ECBS,8,60.9305,inf,461027
test39,ECBS,8,22.6318,42.1497,178327
test40,ECBS,8,60.2283,inf,449708
test41,ECBS,8,91.0,inf,706369
test42,ECBS,8,61.0641,inf,457921
test43,ECBS,8,43.9587,36.3028,329960
test44,ECBS,8,24.0556,34.5924,188870
test45,ECBS,8,17.2143,36.5821,132391
test46,ECBS,8,60.2667,inf,503939
test47,ECBS,8,66.6408,inf,521260
test48,ECBS,8,63.0065,inf,458192
test49,ECBS,8,61.6275,inf,447119
test20,PRIORITIZED_PLANNING,8,62.5141,inf,592205
test21,PRIORITIZED_PLANNING,8,9.67312,35.0986,86906
test22,PRIORITIZED_PLANNING,8,10.3609,inf,95492
test23,PRIORITIZED_PLANNING,8,11.0616,29.9673,98222
test24,PRIORITIZED_PLANNING,8,64.3824,inf,535581
test25,PRIORITIZED_PLANNING,8,82.4808,inf,723494
test26,PRIORITIZED_PLANNING,8,64.7154,inf,515551
test27,PRIORITIZED_PLANNING,8,13.6515,40.0204,120213
test28,PRIORITIZED_PLANNING,8,8.18622,33.2311,71312
test29,PRIORITIZED_PLANNING,8,69.4912,inf,612438
test30,PRIORITIZED_PLANNING,8,62.1356,inf,576166
test31,PRIORITIZED_PLANNING,8,16.3316,30.648,142556
test32,PRIORITIZED_PLANNING,8,9.28137,inf,83149
test33,PRIORITIZED_PLANNING,8,11.1844,inf,97956
test34,PRIORITIZED_PLANNING,8,40.4701,36.4774,348089
test35,PRIORITIZED_PLANNING,8,20.583,inf,161338
test36,PRIORITIZED_PLANNING,8,61.0503,inf,571405
test37,PRIORITIZED_PLANNING,8,16.2711,inf,136314
test38,PRIORITIZED_PLANNING,8,7.95113,31.765,65924
test39,PRIORITIZED_PLANNING,8,4.89158,inf,43493
test40,PRIORITIZED_PLANNING,8,17.629,inf,135933
test41,PRIORITIZED_PLANNING,8,68.4882,inf,639433
test42,PRIORITIZED_PLANNING,8,18.1748,33.5103,149137
test43,PRIORITIZED_PLANNING,8,8.14301,36.0585,66653
test44,PRIORITIZED_PLANNING,8,45.3916,inf,357331
test45,PRIORITIZED_PLANNING,8,16.0396,37.3151,139137
test46,PRIORITIZED_PLANNING,8,52.4709,40.1251,434927
test47,PRIORITIZED_PLANNING,8,61.3683,inf,598098
test48,PRIORITIZED_PLANNING,8,11.8461,37.8911,98298
test49,PRIORITIZED_PLANNING,8,37.2287,42.4988,339346
test20,RRT_CONNECT,8,4.82459,88.888,0
test21,RRT_CONNECT,8,33.8961,289.105,0
test22,RRT_CONNECT,8,0.0,inf,0
test23,RRT_CONNECT,8,0.0,inf,0
test24,RRT_CONNECT,8,45.221,189.884,0
test25,RRT_CONNECT,8,5.97189,114.022,0
test26,RRT_CONNECT,8,0.0,inf,0
test27,RRT_CONNECT,8,7.11317,175.17,0
test28,RRT_CONNECT,8,0.0,inf,0
test29,RRT_CONNECT,8,0.0,inf,0
test30,RRT_CONNECT,8,28.9042,122.26,0
test31,RRT_CONNECT,8,28.2796,160.122,0
test32,RRT_CONNECT,8,33.6346,133.349,0
test33,RRT_CONNECT,8,50.0402,291.185,0
test34,RRT_CONNECT,8,0.0,inf,0
test35,RRT_CONNECT,8,0.0,inf,0
test36,RRT_CONNECT,8,0.0,inf,0
test37,RRT_CONNECT,8,0.0,inf,0
test38,RRT_CONNECT,8,0.0,inf,0
test39,RRT_CONNECT,8,0.0,inf,0
test40,RRT_CONNECT,8,0.0,inf,0
test41,RRT_CONNECT,8,0.0,inf,0
test42,RRT_CONNECT,8,0.0,inf,0
test43,RRT_CONNECT,8,0.0,inf,0
test44,RRT_CONNECT,8,0.0,inf,0
test45,RRT_CONNECT,8,23.3256,173.166,0
test46,RRT_CONNECT,8,0.0,inf,0
test47,RRT_CONNECT,8,0.0,inf,0
test48,RRT_CONNECT,8,9.42966,165.195,0
test49,RRT_CONNECT,8,0.0,inf,0
test20,PRM,8,0.0,inf,0
test21,PRM,8,0.0,inf,0
test22,PRM,8,0.0,inf,0
test23,PRM,8,0.0,inf,0
test24,PRM,8,0.0,inf,0
test25,PRM,8,0.0,inf,0
test26,PRM,8,0.0,inf,0
test27,PRM,8,0.0,inf,0
test28,PRM,8,0.0,inf,0
test29,PRM,8,0.0,inf,0
test30,PRM,8,28.4863,33.2935,0
test31,PRM,8,0.0,inf,0
test32,PRM,8,0.0,inf,0
test33,PRM,8,0.0,inf,0
test34,PRM,8,0.0,inf,0
test35,PRM,8,0.0,inf,0
test36,PRM,8,0.0,inf,0
test37,PRM,8,0.0,inf,0
test38,PRM,8,0.0,inf,0
test39,PRM,8,0.0,inf,0
test40,PRM,8,0.0,inf,0
test41,PRM,8,0.0,inf,0
test42,PRM,8,0.0,inf,0
test43,PRM,8,0.0,inf,0
test44,PRM,8,0.0,inf,0
test45,PRM,8,0.0,inf,0
test46,PRM,8,0.0,inf,0
test47,PRM,8,0.0,inf,0
test48,PRM,8,0.0,inf,0
test49,PRM,8,0.0,inf,0
test20,XCBS,8,60.0181,inf,731886
test21,XCBS,8,60.0201,inf,758625
test22,XCBS,8,2.44941,28.2394,32508
test23,XCBS,8,0.660055,30.5258,8988
test24,XCBS,8,60.0119,inf,626040
test25,XCBS,8,60.0031,inf,522537
test26,XCBS,8,60.011,inf,745467
test27,XCBS,8,60.0004,inf,679022
test28,XCBS,8,60.0114,inf,581432
test29,XCBS,8,60.0077,inf,634862
test30,XCBS,8,60.026,inf,596186
test31,XCBS,8,40.1017,30.5084,470427
test32,XCBS,8,60.0091,inf,683718
test33,XCBS,8,60.0159,inf,643745
test34,XCBS,8,60.0065,inf,516396
test35,XCBS,8,60.0218,inf,608185
test36,XCBS,8,60.0012,inf,682738
test37,XCBS,8,60.005,inf,671848
test38,XCBS,8,60.0139,inf,645322
test39,XCBS,8,60.0157,inf,586371
test40,XCBS,8,60.0044,inf,594460
test41,XCBS,8,60.0136,inf,606900
test42,XCBS,8,60.0186,inf,640288
test43,XCBS,8,60.0172,inf,600586
test44,XCBS,8,60.0306,inf,650154
test45,XCBS,8,60.0057,inf,630785
test46,XCBS,8,60.0188,inf,702499
test47,XCBS,8,60.0224,inf,653010
test48,XCBS,8,60.0009,inf,638256
test49,XCBS,8,60.0557,inf,618670
test20,CBS,8,60.2257,inf,880136
test21,CBS,8,60.7687,inf,940703
test22,CBS,8,41.8778,28.2394,675032
test23,CBS,8,0.660911,30.5258,9532
test24,CBS,8,60.0659,inf,528448
test25,CBS,8,60.0202,inf,718819
test26,CBS,8,60.1346,inf,957350
test27,CBS,8,60.0428,inf,864738
test28,CBS,8,60.1722,inf,889160
test29,CBS,8,60.0219,inf,773843
test30,CBS,8,60.062,inf,866082
test31,CBS,8,60.0289,inf,916194
test32,CBS,8,60.0008,inf,862675
test33,CBS,8,60.0913,inf,807832
test34,CBS,8,60.0018,inf,671573
test35,CBS,8,60.0399,inf,864304
test36,CBS,8,60.1107,inf,874301
test37,CBS,8,60.0698,inf,951657
test38,CBS,8,60.193,inf,900677
test39,CBS,8,60.1345,inf,819658
test40,CBS,8,60.0773,inf,694121
test41,CBS,8,60.0081,inf,749233
test42,CBS,8,60.1193,inf,838303
test43,CBS,8,60.1537,inf,812508
test44,CBS,8,60.0809,inf,856459
test45,CBS,8,60.1585,inf,878759
test46,CBS,8,60.0919,inf,921702
test47,CBS,8,60.1102,inf,818280
test48,CBS,8,60.1297,inf,822464
test49,CBS,8,60.259,inf,859457
test20,CBS_MP,8,64.2534,inf,1002084
test21,CBS_MP,8,109.738,inf,1708270
test22,CBS_MP,8,17.587,28.2743,231575
test23,CBS_MP,8,0.72407,30.5258,8871
test24,CBS_MP,8,60.2945,inf,689458
test25,CBS_MP,8,60.2497,inf,707176
test26,CBS_MP,8,60.45,inf,853188
test27,CBS_MP,8,69.6158,inf,784268
test28,CBS_MP,8,33.0086,32.3584,443561
test29,CBS_MP,8,70.3831,inf,968521
test30,CBS_MP,8,67.63,inf,894628
test31,CBS_MP,8,8.7211,30.3338,115344
test32,CBS_MP,8,60.1479,inf,728224
test33,CBS_MP,8,60.1462,inf,791983
test34,CBS_MP,8,87.8665,inf,1038770
test35,CBS_MP,8,65.621,inf,783366
test36,CBS_MP,8,60.0833,inf,721035
test37,CBS_MP,8,60.0153,inf,663168
test38,CBS_MP,8,43.4762,30.2291,602337
test39,CBS_MP,8,61.2423,inf,807805
test40,CBS_MP,8,60.1244,inf,742833
test41,CBS_MP,8,60.3704,inf,766373
test42,CBS_MP,8,60.4966,inf,830175
test43,CBS_MP,8,61.2497,inf,776105
test44,CBS_MP,8,60.129,inf,696522
test45,CBS_MP,8,63.1789,inf,699537
test46,CBS_MP,8,61.8527,inf,889205
test47,CBS_MP,8,67.7648,inf,769320
test48,CBS_MP,8,60.5189,inf,659340
test49,CBS_MP,8,73.9001,inf,1014699
test20,DRRT-FIRST,8,0.0,inf,220819
test21,DRRT-FIRST,8,0.0,inf,215511
test22,DRRT-FIRST,8,0.0,inf,602923
test23,DRRT-FIRST,8,0.0,inf,236322
test24,DRRT-FIRST,8,0.0,inf,598827
test25,DRRT-FIRST,8,0.0,inf,200544
test26,DRRT-FIRST,8,0.0,inf,276029
test27,DRRT-FIRST,8,0.0,inf,604957
test28,DRRT-FIRST,8,0.0,inf,288937
test29,DRRT-FIRST,8,0.0,inf,618350
test30,DRRT-FIRST,8,0.0,inf,572242
test31,DRRT-FIRST,8,47.2954,43.6945,190138
test32,DRRT-FIRST,8,0.0,inf,622220
test33,DRRT-FIRST,8,0.0,inf,607126
test34,DRRT-FIRST,8,0.0,inf,265539
test35,DRRT-FIRST,8,0.0,inf,540374
test36,DRRT-FIRST,8,0.0,inf,582344
test37,DRRT-FIRST,8,0.0,inf,619206
test38,DRRT-FIRST,8,0.0,inf,634415
test39,DRRT-FIRST,8,0.0,inf,583961
test40,DRRT-FIRST,8,0.0,inf,204667
test41,DRRT-FIRST,8,50.7195,119.268,221483
test42,DRRT-FIRST,8,11.9289,58.3804,194725
test43,DRRT-FIRST,8,0.0,inf,324881
test44,DRRT-FIRST,8,0.0,inf,675715
test45,DRRT-FIRST,8,0.0,inf,791172
test46,DRRT-FIRST,8,13.4006,58.0147,199842
test47,DRRT-FIRST,8,0.0,inf,230173
test48,DRRT-FIRST,8,20.6438,78.8072,266917
test49,DRRT-FIRST,8,0.0,inf,206529
