test_name,planner_name,num_agents,planning_time,plan_cost,num_collision_checks
test37,ECBS,8,49.9967,45.1866,349911
test38,ECBS,8,61.8648,inf,460428
test39,ECBS,8,126.872,inf,1041879
test40,ECBS,8,88.2354,inf,775797
test41,ECBS,8,62.3767,inf,401854
test42,ECBS,8,30.8454,47.5777,223797
test43,ECBS,8,65.6233,inf,445619
test44,ECBS,8,40.5363,32.9169,292931
test45,ECBS,8,92.8975,inf,821022
test46,ECBS,8,72.6855,inf,576496
test47,ECBS,8,60.4446,inf,515820
test48,ECBS,8,109.159,inf,776328
test49,ECBS,8,15.7353,39.5492,116838
test20,CBS,8,60.4262,inf,596042
test21,CBS,8,60.2478,inf,563750
test22,CBS,8,60.2523,inf,542307
test23,CBS,8,62.0068,inf,616195
test24,CBS,8,60.1959,inf,545376
test25,CBS,8,60.0135,inf,565268
test26,CBS,8,60.3567,inf,625775
test27,CBS,8,60.5421,inf,533809
test28,CBS,8,61.136,inf,556122
test29,CBS,8,60.2955,inf,570017
test30,CBS,8,60.2028,inf,481513
test31,CBS,8,60.2769,inf,544631
test32,CBS,8,60.2881,inf,559641
test33,CBS,8,60.8818,inf,557604
test34,CBS,8,61.8886,inf,581875
test35,CBS,8,60.0479,inf,468152
test36,CBS,8,60.3812,inf,557976
test37,CBS,8,60.0831,inf,555780
test38,CBS,8,60.3573,inf,533256
test39,CBS,8,60.5188,inf,569229
test40,CBS,8,60.0849,inf,570322
test41,CBS,8,60.1299,inf,463742
test42,CBS,8,60.5847,inf,566318
test43,CBS,8,60.2064,inf,510595
test44,CBS,8,60.1402,inf,423113
test45,CBS,8,60.0768,inf,514543
test46,CBS,8,60.2066,inf,506704
test47,CBS,8,61.1393,inf,567483
test48,CBS,8,60.1465,inf,597720
test49,CBS,8,60.6788,inf,561968
test20,PRIORITIZED_PLANNING,8,28.9107,47.473,259224
test21,PRIORITIZED_PLANNING,8,106.093,inf,945154
test22,PRIORITIZED_PLANNING,8,15.1407,34.4004,145356
test23,PRIORITIZED_PLANNING,8,64.3568,196,616216
test24,PRIORITIZED_PLANNING,8,37.6947,33.7547,337900
