test_name,planner_name,num_agents,planning_time,plan_cost,num_collision_checks
test9,DRRT-FIRST,2,0.00184897,7.6969,47654
test10,DRRT-FIRST,2,0.00183646,9.47714,48401
test11,DRRT-FIRST,2,0.00178356,11.8682,48441
test12,DRRT-FIRST,2,0.1882,18.2197,56585
test13,DRRT-FIRST,2,0.00179914,13.0027,47873
test14,DRRT-FIRST,2,0.00188437,12.3395,47999
test15,DRRT-FIRST,2,0.00175856,12.2871,48381
test16,DRRT-FIRST,2,0.00184711,9.14553,47932
test17,DRRT-FIRST,2,0.00201562,11.7461,47173
test18,DRRT-FIRST,2,0.00191602,11.1177,48642
test19,DRRT-FIRST,2,0.00208487,17.0868,48090
test20,ECBS,2,0.050971,11.6064,3120
test21,ECBS,2,0.135991,12.7409,7030
test22,ECBS,2,0.393235,13.1947,19577
test23,ECBS,2,0.165353,16.7552,9099
test24,ECBS,2,0.0660377,14.3641,3906
test25,ECBS,2,1.77419,14.6084,93045
test26,ECBS,2,0.0855721,17.8024,5182
test27,ECBS,2,0.653958,15.5858,27798
test28,ECBS,2,0.227003,18.2038,11672
test29,ECBS,2,0.215048,21.4326,11980
test30,ECBS,2,0.181228,17.2962,9760
test31,ECBS,2,0.0773812,16.9821,4654
test32,ECBS,2,0.843829,17.0519,42819
test33,ECBS,2,0.195224,12.5664,10507
test34,ECBS,2,0.117175,10.7338,6208
test35,ECBS,2,0.236211,19.8269,12704
test36,ECBS,2,0.110886,11.8682,5912
test37,ECBS,2,0.815509,8.81391,45603
test38,ECBS,2,0.0508918,8.7441,3058
test39,ECBS,2,0.0495266,9.91347,2868
test40,ECBS,2,1.35727,8.86627,69807
test41,ECBS,2,0.0945806,7.34784,4891
test42,ECBS,2,0.120547,11.8508,6612
test43,ECBS,2,0.505873,14.7655,23738
test44,ECBS,2,10.3054,17.5755,398637
test45,ECBS,2,0.732171,13.9277,31497
test46,ECBS,2,0.107967,10.4545,5856
test47,ECBS,2,0.360016,14.5211,17300
test48,ECBS,2,0.0853221,18.326,5182
test49,ECBS,2,0.04856,10.3149,2748
test20,PRIORITIZED_PLANNING,2,9.57664,11.397,607019
test21,PRIORITIZED_PLANNING,2,0.145684,12.7409,7887
test22,PRIORITIZED_PLANNING,2,0.133274,13.3692,6909
test23,PRIORITIZED_PLANNING,2,0.17542,17.3137,8505
test24,PRIORITIZED_PLANNING,2,0.123949,14.3292,7090
test25,PRIORITIZED_PLANNING,2,60.0544,inf,3072599
test26,PRIORITIZED_PLANNING,2,2.03554,17.8024,120097
test27,PRIORITIZED_PLANNING,2,0.153774,15.5858,7316
test28,PRIORITIZED_PLANNING,2,0.179264,18.2038,10022
test29,PRIORITIZED_PLANNING,2,0.178027,21.1534,9764
test30,PRIORITIZED_PLANNING,2,0.173357,16.9471,9777
test31,PRIORITIZED_PLANNING,2,28.6555,16.9821,1756948
test32,PRIORITIZED_PLANNING,2,4.21955,16.6679,240486
test33,PRIORITIZED_PLANNING,2,0.12776,12.5664,7591
test34,PRIORITIZED_PLANNING,2,0.100375,10.7338,5843
test35,PRIORITIZED_PLANNING,2,0.32979,20.7694,17268
test36,PRIORITIZED_PLANNING,2,0.096816,11.4494,5816
test37,PRIORITIZED_PLANNING,2,0.599756,9.16298,35451
test38,PRIORITIZED_PLANNING,2,0.105257,8.7441,6353
test39,PRIORITIZED_PLANNING,2,0.114363,9.91347,6586
test40,PRIORITIZED_PLANNING,2,52.4145,9.11062,2767090
test41,PRIORITIZED_PLANNING,2,0.0594966,7.34784,2958
test42,PRIORITIZED_PLANNING,2,0.771402,12.3046,47004
test43,PRIORITIZED_PLANNING,2,0.230683,14.3466,12376
test44,PRIORITIZED_PLANNING,2,0.178975,18.2038,10126
test45,PRIORITIZED_PLANNING,2,0.128762,13.9277,7622
test46,PRIORITIZED_PLANNING,2,0.268571,11.013,14133
test47,PRIORITIZED_PLANNING,2,0.121382,14.5211,6843
test48,PRIORITIZED_PLANNING,2,0.178768,18.326,10669
test49,PRIORITIZED_PLANNING,2,0.0893894,10.28,5596
test20,RRT_CONNECT,2,0.030603,16.2051,0
test21,RRT_CONNECT,2,0.0250425,12.4967,0
test22,RRT_CONNECT,2,0.020694,15.5038,0
test23,RRT_CONNECT,2,0.0225032,16.5564,0
test24,RRT_CONNECT,2,0.0212776,14.1197,0
test25,RRT_CONNECT,2,0.0403372,28.2816,0
test26,RRT_CONNECT,2,0.0241106,17.6975,0
test27,RRT_CONNECT,2,0.0274244,15.5155,0
test28,RRT_CONNECT,2,0.034847,22.3722,0
test29,RRT_CONNECT,2,0.0349325,23.9406,0
test30,RRT_CONNECT,2,0.0255639,16.9465,0
test31,RRT_CONNECT,2,0.0271002,16.8767,0
test32,RRT_CONNECT,2,0.0224297,19.7212,0
test33,RRT_CONNECT,2,0.027116,12.4734,0
test34,RRT_CONNECT,2,0.0179934,10.6637,0
test35,RRT_CONNECT,2,0.039009,19.6043,0
test36,RRT_CONNECT,2,0.0212995,13.0329,0
test37,RRT_CONNECT,2,0.0191575,9.73652,0
test38,RRT_CONNECT,2,0.0269727,11.1926,0
test39,RRT_CONNECT,2,0.0180636,9.80884,0
test40,RRT_CONNECT,2,0.0197055,8.55198,0
test41,RRT_CONNECT,2,0.0258853,12.6128,0
test42,RRT_CONNECT,2,0.0298962,12.7253,0
test43,RRT_CONNECT,2,0.0301962,20.841,0
test44,RRT_CONNECT,2,0.0338189,17.3644,0
test45,RRT_CONNECT,2,0.0267711,14.7958,0
test46,RRT_CONNECT,2,0.0231893,10.1751,0
test47,RRT_CONNECT,2,0.0162413,15.8567,0
test48,RRT_CONNECT,2,0.032117,24.0283,0
test49,RRT_CONNECT,2,0.0229072,10.2804,0
test20,PRM,2,0.0408665,12.7934,0
test21,PRM,2,0.0141059,12.4963,0
test22,PRM,2,0.0424964,18.9696,0
test23,PRM,2,0.0235238,23.1202,0
test24,PRM,2,0.0161866,14.1199,0
test25,PRM,2,0.0592611,25.77,0
test26,PRM,2,0.0334385,18.6156,0
test27,PRM,2,0.0170749,15.5163,0
test28,PRM,2,0.041206,31.3627,0
test29,PRM,2,0.0342719,24.0975,0
test30,PRM,2,0.0204028,16.947,0
test31,PRM,2,0.0172748,16.8766,0
test32,PRM,2,0.0422575,21.8058,0
test33,PRM,2,0.0239194,20.0147,0
test34,PRM,2,0.0154105,10.6635,0
test35,PRM,2,0.0844244,19.507,0
test36,PRM,2,0.0343134,17.6474,0
test37,PRM,2,0.0760672,13.1423,0
test38,PRM,2,0.0534619,14.7929,0
test39,PRM,2,0.016911,9.80934,0
test40,PRM,2,0.0164334,8.55242,0
test41,PRM,2,0.043416,23.4147,0
test42,PRM,2,0.0617013,15.4195,0
test43,PRM,2,0.0336745,38.9987,0
test44,PRM,2,0.0318277,25.8889,0
test45,PRM,2,0.0414737,15.3194,0
test46,PRM,2,0.0162082,10.1752,0
test47,PRM,2,0.109961,19.5783,0
test48,PRM,2,0.0940596,22.826,0
test49,PRM,2,0.0122536,10.2799,0
test20,XCBS,2,0.0574081,11.397,3152
test21,XCBS,2,0.0994448,12.6013,4383
test22,XCBS,2,0.720777,13.3343,29047
test23,XCBS,2,0.314806,16.5457,15777
test24,XCBS,2,0.0694231,14.3641,3906
test25,XCBS,2,60.2316,inf,2395641
test26,XCBS,2,0.091297,17.8024,5182
test27,XCBS,2,4.78039,15.5858,193901
test28,XCBS,2,2.29208,18.4481,95672
test29,XCBS,2,0.338783,20.56,16785
test30,XCBS,2,0.162581,16.9471,8426
test31,XCBS,2,0.0792418,16.9821,4654
test32,XCBS,2,60.0043,inf,2149440
test33,XCBS,2,0.769647,12.5664,32392
test34,XCBS,2,0.103643,10.6989,5498
test35,XCBS,2,0.25617,19.8618,13531
test36,XCBS,2,0.173117,11.4494,9350
test37,XCBS,2,0.0868652,8.81391,4823
test38,XCBS,2,0.0510427,8.7441,3003
test39,XCBS,2,0.0500957,9.91347,2868
test40,XCBS,2,4.29492,8.86627,192624
test41,XCBS,2,0.0628348,7.34784,3360
test42,XCBS,2,0.0665314,11.8508,3777
test43,XCBS,2,42.8776,14.7655,1628080
test44,XCBS,2,8.19051,17.4707,311625
test45,XCBS,2,0.157264,13.9277,8312
test46,XCBS,2,0.193815,10.4545,9212
test47,XCBS,2,5.2387,14.1721,198960
test48,XCBS,2,0.0867586,18.326,5182
test49,XCBS,2,0.0467166,10.3149,2748
test20,CBS_MP,2,0.0580497,11.397,2648
test21,CBS_MP,2,0.197644,12.7409,9314
test22,CBS_MP,2,0.432216,13.7881,23974
test23,CBS_MP,2,0.405564,16.6504,23432
test24,CBS_MP,2,0.056325,14.3641,3273
test25,CBS_MP,2,98.743,inf,5636364
test26,CBS_MP,2,0.0784385,17.8024,4347
test27,CBS_MP,2,4.18971,15.5858,216585
test28,CBS_MP,2,11.1976,18.0991,532846
test29,CBS_MP,2,0.390668,20.56,20880
test30,CBS_MP,2,0.145579,16.9471,8040
test31,CBS_MP,2,0.0761472,16.9821,3907
test32,CBS_MP,2,3.6973,16.6679,180789
test33,CBS_MP,2,0.122622,12.5664,6328
test34,CBS_MP,2,0.103808,10.7338,5346
test35,CBS_MP,2,0.377204,19.3382,20237
test36,CBS_MP,2,0.259327,11.4494,13716
test37,CBS_MP,2,0.28357,8.81391,16170
test38,CBS_MP,2,0.0469632,8.7441,2563
test39,CBS_MP,2,0.0502882,9.91347,2410
test40,CBS_MP,2,27.2208,8.86627,1625569
test41,CBS_MP,2,0.0847051,7.41765,4510
test42,CBS_MP,2,0.113752,12.1999,6074
test43,CBS_MP,2,9.81497,14.591,567678
test44,CBS_MP,2,0.817016,17.0868,35633
test45,CBS_MP,2,0.643205,13.9277,37286
test46,CBS_MP,2,1.16254,10.4545,55975
test47,CBS_MP,2,7.35013,14.2768,374233
test48,CBS_MP,2,0.0712088,18.326,4347
test49,CBS_MP,2,0.0385141,10.3149,2304
test20,CBS,2,0.0433583,11.397,2648
test21,CBS,2,0.227004,12.6013,11371
test22,CBS,2,3.59004,13.3343,196739
test23,CBS,2,1.00988,16.5457,59036
test24,CBS,2,0.0552945,14.3641,3273
test25,CBS,2,72.5993,inf,4278455
test26,CBS,2,0.0722349,17.8024,4347
test27,CBS,2,21.9345,15.5858,1232246
test28,CBS,2,6.12527,18.4481,360531
test29,CBS,2,1.31407,20.56,77972
test30,CBS,2,0.42566,16.9471,22980
test31,CBS,2,0.06476,16.9821,3907
test32,CBS,2,60.0577,inf,3440153
test33,CBS,2,2.54019,12.5664,143866
test34,CBS,2,0.217516,10.6989,11630
test35,CBS,2,1.12108,19.8618,66804
test36,CBS,2,0.332623,11.4494,18866
test37,CBS,2,0.13894,8.81391,8855
test38,CBS,2,0.0422452,8.7441,2563
test39,CBS,2,0.041327,9.91347,2410
test40,CBS,2,11.4384,8.86627,700798
test41,CBS,2,0.0898869,7.34784,5433
test42,CBS,2,0.124181,11.8508,7034
test43,CBS,2,3.57772,14.591,210407
test44,CBS,2,32.4984,17.8547,1883895
test45,CBS,2,0.632429,13.9277,37110
test46,CBS,2,0.730005,10.4545,45047
test47,CBS,2,30.3164,14.1721,1671387
test48,CBS,2,0.0714832,18.326,4347
test49,CBS,2,0.0375959,10.3149,2304
test20,DRRT-FIRST,2,0.00333727,11.397,48107
test21,DRRT-FIRST,2,0.00240677,12.4966,47582
test22,DRRT-FIRST,2,0.249201,14.2333,56407
test23,DRRT-FIRST,2,0.223473,21.9823,55561
test24,DRRT-FIRST,2,0.0024981,14.1197,48674
test25,DRRT-FIRST,2,0.215095,18.8262,54274
test26,DRRT-FIRST,2,0.183207,18.4677,54272
test27,DRRT-FIRST,2,0.00244907,15.516,47322
test28,DRRT-FIRST,2,0.156647,18.3088,53739
test29,DRRT-FIRST,2,0.221775,26.1904,57089
test30,DRRT-FIRST,2,0.00236794,16.9471,47369
test31,DRRT-FIRST,2,0.00238487,16.8773,47693
test32,DRRT-FIRST,2,0.190691,21.6479,55326
test33,DRRT-FIRST,2,0.108443,16.391,52112
test34,DRRT-FIRST,2,0.00229066,10.664,47128
test35,DRRT-FIRST,2,0.231097,25.4214,56036
test36,DRRT-FIRST,2,0.217762,15.9221,56252
test37,DRRT-FIRST,2,0.221144,9.56616,56688
test38,DRRT-FIRST,2,0.246404,10.8999,56580
test39,DRRT-FIRST,2,0.00230308,9.80875,47225
test40,DRRT-FIRST,2,0.0022833,8.55211,47541
test41,DRRT-FIRST,2,0.178228,11.6442,54315
test42,DRRT-FIRST,2,0.182209,26.1256,54233
test43,DRRT-FIRST,2,0.203464,16.3159,55056
test44,DRRT-FIRST,2,0.199369,17.5221,56038
test45,DRRT-FIRST,2,0.219876,17.4161,56855
test46,DRRT-FIRST,2,0.00223389,10.1753,48571
test47,DRRT-FIRST,2,0.194964,18.7577,54762
test48,DRRT-FIRST,2,0.166002,26.2017,52528
test49,DRRT-FIRST,2,0.00221431,10.28,47412
test0,XECBS,2,0.0503431,9.8262,3315
test1,XECBS,2,0.0454612,11.5192,3286
test2,XECBS,2,0.125437,18.2212,7483
test3,XECBS,2,0.609349,15.0447,28414
test4,XECBS,2,0.16141,15.7778,8364
test5,XECBS,2,0.167666,12.4617,7596
test6,XECBS,2,0.0975017,10.4545,5152
test7,XECBS,2,0.032253,8.39503,2428
test8,XECBS,2,0.0358985,8.15069,2404
test9,XECBS,2,0.032467,8.18559,2318
test10,XECBS,2,0.0387035,9.47714,2872
test11,XECBS,2,0.0658098,12.0428,3710
test12,XECBS,2,0.0752314,15.8999,4847
test13,XECBS,2,0.0452866,13.3518,3278
test14,XECBS,2,0.0982143,12.3395,5951
test15,XECBS,2,0.0494035,12.6362,3559
test16,XECBS,2,0.0648311,9.5644,3935
test17,XECBS,2,0.0714416,11.8857,4268
test18,XECBS,2,0.0460983,11.6413,3272
test19,XECBS,2,0.0948575,17.2613,6198
test20,XECBS,2,0.0535048,11.6064,3120
test21,XECBS,2,0.0886208,12.7409,4211
test22,XECBS,2,0.186235,13.7881,8796
test23,XECBS,2,0.142299,16.7552,7332
test24,XECBS,2,0.0680705,14.3641,3906
test25,XECBS,2,1.11409,14.6084,43357
test26,XECBS,2,0.0884959,17.8024,5182
test27,XECBS,2,0.143017,15.5858,6196
test28,XECBS,2,0.197859,18.2038,9689
test29,XECBS,2,0.157517,21.4326,8249
test30,XECBS,2,0.110457,17.2962,5751
test31,XECBS,2,0.0813013,16.9821,4654
test32,XECBS,2,0.237767,17.0519,10774
test33,XECBS,2,0.184759,12.5664,9034
test34,XECBS,2,0.0821548,10.7338,4200
test35,XECBS,2,0.162596,19.8269,8263
test36,XECBS,2,0.113135,11.8682,5802
test37,XECBS,2,0.426452,8.81391,17344
test38,XECBS,2,0.0514983,8.7441,3003
test39,XECBS,2,0.051037,9.91347,2868
test40,XECBS,2,0.811237,8.86627,28017
test41,XECBS,2,0.0570573,7.34784,2750
test42,XECBS,2,0.113962,11.8508,5990
test43,XECBS,2,0.205808,14.3466,9658
test44,XECBS,2,0.529119,17.75,20494
test45,XECBS,2,0.268425,13.9277,9986
test46,XECBS,2,0.0850308,10.4545,4272
test47,XECBS,2,0.216038,15.0796,9536
test48,XECBS,2,0.0883517,18.326,5182
test49,XECBS,2,0.0481944,10.3149,2748
